,ID,Station Name,Latitude1,Longitude1,Elevation [m],Archive Begins,Archive Ends,IEM Network,Attributes
211,PANA2,Delta Junction 16SE - Panoramic,63.8885,-145.3239,392.0,"Nov 18, 2022",,AK_DCP,
212,TEXA2,Delta Junction 16SSW - Texas Range,63.8391,-145.9143,488.0,"Nov 18, 2022",,AK_DCP,
213,OPTA2,Delta Junction 16W - OP26,64.022,-146.25,468.0,"Nov 18, 2022",,AK_DCP,
214,AFTA2,Delta Junction 17SSW - Ft Greely,63.787,-145.8636,906.0,"Nov 18, 2022",,AK_DCP,
215,TCOA2,Delta Junction 17SSW - Texas Conda,63.8161,-145.8787,593.0,"Nov 18, 2022",,AK_DCP,
216,OPSA2,Delta Junction 18SSW - OP10A,63.8023,-145.9417,503.0,"Nov 18, 2022",,AK_DCP,
217,WSHA2,Delta Junction 19SSW - Washington Range,63.7894,-145.953,477.0,"Nov 18, 2022",,AK_DCP,
218,OPOA2,Delta Junction 20SSW - OP12,63.7676,-145.95,508.0,"Nov 18, 2022",,AK_DCP,
219,GRLA2,Delta Junction 26SE - Gerstle,63.8234,-145.0067,435.0,"Nov 18, 2022",,AK_DCP,
220,SGNA2,Delta Junction 49SW,63.5307,-146.888,1429.0,"Sep 30, 2021","Nov 27, 2022",AK_DCP,
221,MGTA2,Delta Junction 4S - Main Gate,63.9727,-145.7376,405.0,"Nov 18, 2022",,AK_DCP,
222,MAPA2,Delta Junction 5S - Main Post,63.9739,-145.7022,398.0,"Nov 18, 2022",,AK_DCP,
223,GEOA2,Delta Junction 6S - Georgia,63.9694,-145.7673,375.0,"Nov 18, 2022",,AK_DCP,
224,BAXA2,Delta Junction 7SE - Ft Greely,63.9444,-145.5972,417.0,"Nov 18, 2022",,AK_DCP,
225,SFDA2,Delta Junction 7S - Snowfield,63.9339,-145.7254,436.0,"Nov 18, 2022",,AK_DCP,
226,NTTA2,Delta Junction 8S - North Test,63.9361,-145.7452,443.0,"Nov 18, 2022",,AK_DCP,
227,OPFA2,Delta Junction 8SSW - OP5,63.9228,-145.83,504.0,"Nov 18, 2022",,AK_DCP,
228,MILA2,Delta Junction - Miller Creek,63.3566,-145.725,792.0,"Dec 16, 2014",,AK_DCP,
229,BCHA2,Delta Junction - Rich Hwy,64.3142,-146.6863,264.0,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
230,TFTA2,Delta Junction - Tenderfoot,64.2836,-146.2815,424.18124,"Feb 01, 2013","Mar 19, 2014",AK_DCP,
231,DELA2,Delta River AT Delta River,63.2031,-145.8142,853.0,"Jun 06, 2012",,AK_DCP,PEDTS=HGIRG
232,WRRA2,Delta - Wills Range RAWS,63.9666,-145.7626,375.0,"Mar 14, 2023",,AK_DCP,
233,DNLA2,Denali 27N,63.45194,-150.87472,620.4455,"Aug 19, 2015",,AK_DCP,
234,ABCA2,Denali - Sustina River,63.10389,-147.51583,761.0,"May 30, 2012","Sep 18, 2012",AK_DCP,
235,DVLA2,Devil Mountain RAWS,66.27556,-164.53056,26.0,"Jun 06, 2012",,AK_DCP,
236,DBHA2,Dillingham,59.0374,-158.462,0.6214864,"Jun 28, 2021",,AK_DCP,PEDTS=HMIRZ
237,ALQA2,Dillingham 18NNW,59.28389,-158.61444,23.55348,"Oct 24, 2019",,AK_DCP,
238,DOYA2,Donnelly Raws,63.84083,-145.73083,529.3255,"Apr 26, 2011",,AK_DCP,
239,JECA2,Douglas - Eaglecrest,58.2667,-134.5083,578.0,"Mar 17, 2023",,AK_DCP,
240,ETBA2,Douglas - Eaglecrest,58.27,-134.51,480.0359,"Mar 04, 2015","Aug 09, 2022",AK_DCP,
241,DKLA2,DUNKLE HILLS,63.2675,-149.5392,823.74976,"Dec 07, 2010",,AK_DCP,
242,DUTA2,Dutch Harbour Spit,53.9042,-166.5097,-15.0,"Dec 16, 2010",,AK_DCP,
243,DWSA2,Dyea NPS,59.51194,-135.34694,19.532093,"Jul 07, 2016",,AK_DCP,
244,EGYA2,EAGLE,64.7683,-141.1358,311.23334,"Dec 07, 2010",,AK_DCP,
245,ECTA2,EAGLECREST TOP,58.2666,-134.5013,503.30795,"Dec 16, 2010",,AK_DCP,
246,ERBA2,EAGLE RIVER 1 S Eagle River at Glenn Hwy Bridge,61.3108,-149.5744,68.0,"May 01, 2012",,AK_DCP,PEDTS=HGIRZ
247,ERLA2,EAGLE RIVER AT EAGLE RIVER AT FORT RICHARDSON,61.3109,-149.6878,31.0,"Jun 01, 2015","Oct 09, 2015",AK_DCP,
248,ERTA2,EAGLE RIVER GAKONA CIRCLE,61.3193,-149.5435,172.68416,"May 09, 2011",,AK_DCP,
249,GWSA2,Eagle River - Glenn Hwy,61.2803,-149.6236,157.0,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
250,JBRA2,Eagle River - JBER,61.3819,-149.6501,45.288742,"Oct 02, 2012",,AK_DCP,
251,ERJA2,EAGLE RIVER NEAR JUNEAU,58.5803,-134.7297,170.2988,"Dec 13, 2010","Oct 27, 2011",AK_DCP,
252,EAGA2,EAGLE SUMMIT SNOTEL,65.48588,-145.41212,1112.5,"May 20, 2011",,AK_DCP,
253,EQPA2,EARTHQUAKE PARK,61.1959,-149.962,16.242304,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
254,EFEA2,East Fork Eklutna River,61.31435,-148.97228,363.0,"Sep 30, 2021",,AK_DCP,PEDTS=HGIRZ
255,TEDA2,East Fork Toklat River at Denali Park Road,63.5586,-149.7946,974.1813,"Sep 30, 2021",,AK_DCP,PEDTS=HGIRZ
256,ENLA2,EAST NORTHERN LIGHTS,61.1938,-149.7525,68.85635,"Dec 16, 2010","Oct 19, 2012",AK_DCP,
257,EGGA2,Egegik River AT Egegik River near King Salmon,58.0397,-156.845,6.5846024,"Oct 09, 2014","Oct 21, 2022",AK_DCP,
258,EVCA2,EIELSON VISITORS CENTER,63.4258,-150.3117,992.91626,"Dec 07, 2010",,AK_DCP,
259,GKRA2,Eklutna - Glenn Hwy,61.4939,-149.2425,5.0,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
260,EKLA2,EKLUTNA LAKE 5 ESE Eklutna Lake nr Eklutna,61.4167,-149.1167,603.0,"Dec 07, 2010",,AK_DCP,PEDTS=HPIRZ
261,KWKA2,Ekwok 13WNW - Kokwok River,59.415,-157.80417,31.008808,"Jan 08, 2017","Sep 06, 2022",AK_DCP,PEDTS=HGIRZ
262,NSHA2,Ekwok - Nughagak River,59.3492,-157.4731,26.161213,"Sep 20, 2017","May 24, 2019",AK_DCP,
263,CSPA2,Elfin Cove 11W - Cape Spencer,58.1989,-136.6386,-6.9291587,"Jul 23, 2021",,AK_DCP,
264,ECHA2,EMMA CREEK NEAR HEALY,64.0117,-148.7253,580.20386,"Dec 07, 2010","Oct 26, 2015",AK_DCP,
265,EMYA2,Emmonak,64.73611,-156.90083,40.0,"Jun 29, 2021",,AK_DCP,PEDTS=HGIRV
266,ESTA2,Ester,64.8464,-148.0256,200.88121,"Oct 01, 2011","Oct 31, 2021",AK_DCP,
267,BONA2,Ester 16SSW - Bonanaza Creek,64.75,-148.3,290.0,"Aug 20, 2023",,AK_DCP,
268,ESIA2,ESTHER ISLAND SNOTEL,60.789,-148.0857,15.2,"May 20, 2011",,AK_DCP,
269,NELA2,Eureka Roadhouse - Little Nelchina,62.0833,-146.9833,846.52356,"Oct 24, 2011","Oct 22, 2013",AK_DCP,
270,EXGA2,EXIT GLACIER SNOTEL,60.19033,-149.62117,121.9,"Oct 24, 2011",,AK_DCP,
271,EXTA2,EXIT GLACIER STREAM 8 NW Exit Glacier nr Visitors Center,60.1833,-149.6,157.90564,"May 26, 2012",,AK_DCP,PEDTS=HGIRV
272,EYRA2,Eyak River AT Eyak River,60.5214,-145.6353,9.0,"May 22, 2011","Aug 13, 2018",AK_DCP,
273,EYAA2,Eyak River AT Eyak River at Copper River Hwy,60.5311,-145.6444,19.990988,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
274,GSCA2,Fairbanks,64.89389,-147.87583,180.0,"Dec 16, 2010",,AK_DCP,PEDTS=HGIRV
275,BZKA2,Fairbanks 18SW - LTER2,64.6991,-148.2508,125.0,"Aug 20, 2023",,AK_DCP,
276,BCFA2,Fairbanks - Beaver Creek,65.40333,-147.83444,473.0,"Oct 20, 2021",,AK_DCP,PEDTS=HGIRG
277,SCFA2,Fairbanks - Creamers Field,64.8653,-147.7361,134.0,"Sep 30, 2021",,AK_DCP,
278,FNEA2,FAIRBANKS CRN,64.9735,-147.51,348.12164,"Dec 07, 2010",,AK_DCP,
279,FOFA2,FAIRBANKS F.O. SNOTEL,64.85,-147.8,137.2,"Oct 24, 2011","Oct 14, 2019",AK_DCP,
280,RPLA2,Fairbanks - Redpoll,64.91143,-147.56771,245.0,"Apr 02, 2019",,AK_DCP,
281,LCRA2,Fairbanks Snotel,65.1167,-146.7,523.24115,"May 20, 2011",,AK_DCP,
282,WICA2,Fairbanks - Wickersham Dome,65.1785,-148.0732,610.0,"Aug 08, 2012",,AK_DCP,
283,FWLA2,FAREWELL BURN,62.7233,-154.0767,221.89568,"Dec 07, 2010",,AK_DCP,
284,FLLA2,Fawn Lake,55.35083,-131.62111,122.45396,"Sep 07, 2021",,AK_DCP,PEDTS=HPIRZ
285,FLDA2,FIELDING LAKE SNOTEL,63.20267,-145.6305,914.4,"Nov 26, 2014",,AK_DCP,
286,FCKA2,FISH CREEK 20 E Fish Creek nr Ketchikan,55.3919,-131.1939,29.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
287,NUIA2,FISH CREEK 21 W Fish Creek Mile 32 near Nuiqsut,70.2703,-151.8725,6.3757586,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRG
288,FCCA2,Fish Creek AT Fish Creek near Chatanika,65.0097,-147.1983,308.2591,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
289,MCWA2,FLAT RAWS,62.8303,-156.61,332.91946,"Dec 07, 2010",,AK_DCP,
290,FLOA2,Flower Mountain,59.4,-136.2833,701.56476,"Sep 27, 2017","Oct 14, 2019",AK_DCP,
291,BKCA2,Fort Greely 34S - Black Rapids Chalet,63.5209,-145.841,725.0,"Nov 18, 2022",,AK_DCP,
292,FRBA2,FORT WAINWRIGHT,64.8367,-147.615,136.0,"Dec 07, 2010",,AK_DCP,
293,SRGA2,FORT WAINWRIGHT SMALL ARMS RANGE,64.8,-147.6167,137.0,"Dec 07, 2010",,AK_DCP,
294,FMRA2,Fortymile River at Taylor Hwy 24 NE Fortymile River at Taylor Hw,64.3091,-141.4083,398.81726,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
295,YFYA2,Fort Yukon,66.5636,-145.2756,128.0,"Oct 25, 2011","May 17, 2018",AK_DCP,
296,FYRA2,FORT YUKON RAWS,66.5703,-145.2458,130.43643,"Dec 07, 2010",,AK_DCP,
297,FYNA2,FORT YUKON SNOTEL,66.5705,-145.24553,131.1,"May 20, 2011",,AK_DCP,
298,FPKA2,FOURPEAKED RAWS,58.7057,-153.5179,336.94452,"Dec 07, 2010",,AK_DCP,
299,GSNA2,Gakona 8NNW - Gulkana River,62.4096,-145.3751,557.38165,"Nov 08, 2018",,AK_DCP,
300,JCTA2,GAKONA JUNCTION,62.293,-145.335,504.22095,"Dec 16, 2010",,AK_DCP,
301,GAKA2,GAKONA RIVER 1 E Gakona River nr Gakona,63.30833,-146.16944,1065.0,"May 02, 2011",,AK_DCP,PEDTS=HGIRG
302,INKA2,Galena 44SW - USCRN,62.34333,-158.08472,151.0,"Sep 30, 2023",,AK_DCP,
303,GANA2,Galena 6ESE - SNOWTEL,64.7,-156.7167,60.0,"Nov 20, 2018",,AK_DCP,
304,HUSA2,Galena - Koyukuk River,65.4192,-156.2383,113.0,"May 12, 2012","Jun 24, 2014",AK_DCP,PEDTS=HGIRV
305,PMNA2,GALENA @ POORMAN,64.105,-155.5583,152.2426,"Dec 20, 2010",,AK_DCP,
306,GGLA2,GATES GLACIER,61.61,-143.0,1162.0267,"Dec 07, 2010",,AK_DCP,
307,GECA2,GEORGE CREEK RAWS,63.8375,-144.3503,461.5881,"Dec 07, 2010",,AK_DCP,
308,AYSA2,Girdwood 3E - Alyeska,60.956,-149.063,1015.0,"Sep 30, 2021",,AK_DCP,
309,AYXA2,Girdwood 3E - Maxs,60.949,-149.085,898.0,"Sep 30, 2021",,AK_DCP,
310,PGPA2,Girdwood 9W - Penguin Peak,60.9652,-149.3754,1181.4847,"Sep 30, 2021",,AK_DCP,
311,AYMA2,Girdwood - Alyeska Weather Mid,60.9622,-149.0897,390.0,"May 20, 2010",,AK_DCP,
312,GDWA2,GIRDWOOD FIRE STATION,60.9614,-149.135,30.983492,"Dec 07, 2010","Jul 30, 2015",AK_DCP,
313,GIRA2,Girdwood - Seward Highway,60.939,-149.1679,12.0,"Oct 21, 2022",,AK_DCP,
314,SRPA2,Girdwood - Seward Hwy,60.8044,-149.1849,305.0,"Jul 07, 2012","Mar 19, 2014",AK_DCP,
315,AQYA2,Girdwood South,60.9492,-149.1572,17.696781,"May 20, 2011","May 12, 2012",AK_DCP,
316,GBIA2,GLACIER BAY INNER DOCK,58.4564,-135.8697,5.715539,"Dec 07, 2010","Jun 23, 2011",AK_DCP,
317,GLIA2,Glacier Bay - Lone Island RAWS,58.72194,-136.295,-60.0,"May 03, 2018",,AK_DCP,
318,GCGA2,GLACIER CREEK 1 SE Glacier Creek at Girdwood,60.9333,-149.1667,6.0,"Oct 25, 2011",,AK_DCP,PEDTS=HGIRZ
319,GFKA2,GLACIER FORK KNIK RIVER NEAR PALMER,61.4186,-148.4439,267.55838,"Dec 07, 2010","Oct 25, 2013",AK_DCP,
320,EGNA2,Glacier Highway at Egan Drive Juneau,58.3297,-134.4724,7.373191,"May 20, 2011",,AK_DCP,
321,COHA2,GLACIER HWY AT COHEN DRIVE,58.4639,-134.7775,59.8612,"Dec 16, 2010",,AK_DCP,
322,GCOA2,Glacier River AT Glacier River Tributary near Cordova,60.5333,-145.3786,86.61445,"Jul 14, 2011",,AK_DCP,PEDTS=HGIRZ
323,GNNA2,Glennallen 64N,63.0291,-145.501,822.0,"Aug 14, 2013",,AK_DCP,
324,CTOA2,Glennallen - Christochina River,62.605,-144.6333,572.4583,"May 27, 2012","Aug 29, 2013",AK_DCP,
325,GHYA2,Glennallen - Glenn Hwy,62.1063,-145.8657,613.0,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
326,GERA2,GLENN HWY AT N END EAGLE RIVER BRIDGE,61.3117,-149.5747,69.77347,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
327,TBFA2,GLENN HWY AT THUNDERBIRD FALLS,61.4387,-149.3957,80.23823,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
328,GOBA2,GOBBLERS KNOB SNOTEL,66.745,-150.6675,618.7,"May 20, 2011","Oct 14, 2019",AK_DCP,
329,GLSA2,Goldstream Creek AT Goldstream Creek near Livengood,65.5758,-148.3886,355.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
330,GLHA2,GOLDSTREAM HILLS,64.9236,-147.8875,289.942,"Dec 16, 2010","Dec 16, 2010",AK_DCP,
331,GLTA2,Golovin Tide Gage AT Golovin Tide Gage,64.5399,-163.0341,-4.0,"Jul 26, 2015","Oct 09, 2015",AK_DCP,
332,GDPA2,GOODPASTER RIVER,64.2381,-145.2669,462.50507,"Dec 07, 2010",,AK_DCP,
333,GBDA2,GOODPASTER RIVER 36 NE Goodpaster River nr Big Delta,64.4506,-144.9422,413.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
334,GOOA2,Goose Lake,61.1947,-149.8194,42.799294,"Nov 28, 2011","Dec 14, 2021",AK_DCP,
335,GOVA2,Government Creek AT Government Creek near Ketchikan,55.3481,-131.6983,11.384275,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
336,GRVA2,GRANDVIEW SNOTEL,60.60832,-149.06313,335.3,"May 20, 2011",,AK_DCP,
337,GRAA2,GRANITE CREEK,60.7275,-149.2869,209.03226,"Dec 07, 2010",,AK_DCP,
338,GCKA2,GRANITE CRK SNOTEL,63.94382,-145.39993,378.0,"May 20, 2011",,AK_DCP,
339,GRFA2,Graphite Lake,67.0333,-143.2833,275.04456,"May 03, 2011",,AK_DCP,
340,GRZA2,Grazelka Range Raws,61.283,-149.6166,139.94931,"Apr 18, 2011",,AK_DCP,
341,GROA2,GROUSE CREEK 7 NNE Grouse Creek nr Seward,60.1989,-149.3736,93.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
342,GCRA2,GROUSE CREEK DIVIDE SNOTEL,60.25965,-149.34228,213.4,"May 20, 2011","Sep 04, 2022",AK_DCP,
343,GKGA2,GULKANA GLACIER NEAR PAXSON,63.2594,-145.4053,1499.9706,"Dec 07, 2010","May 22, 2022",AK_DCP,
344,GULA2,Gulkana - Gulkana River,62.2667,-145.3833,428.62054,"Oct 24, 2011",,AK_DCP,PEDTS=HGIRZ
345,GRSA2,GULKANA RIVER 1 SW Gulkana River at Sourdough,62.5208,-145.5308,573.1416,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
346,GPOA2,GULKANA RIVER AT Paxson Lake Outlet,62.6917,-145.6167,777.22107,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRG
347,GTSA2,Gustavus 2NE,58.4294,-135.6915,10.221516,"Jul 24, 2012",,AK_DCP,
348,BLTA2,Gustavus - Bartlett Cove,58.45517,-135.88888,1.3535993,"Dec 07, 2010",,AK_DCP,
349,GNUA2,Gustvus - Nunatak Upper RAWS,58.98389,-136.1,258.37405,"Aug 01, 2016",,AK_DCP,
350,HKIA2,HAENKE ISLAND,59.972,-139.546,1.9672045,"Dec 16, 2010","Jun 01, 2012",AK_DCP,
351,HADA2,HAIDA/KETCHIKAN,55.35,-132.7,480.1235,"Dec 07, 2010",,AK_DCP,
352,TKHA2,Haines 17NW - Takshanuk Mountains,59.3985,-135.813,1373.7523,"Sep 30, 2021",,AK_DCP,
353,RRWA2,Haines 2NW - Ripinsky Ridge,59.2596,-135.4942,778.5756,"Sep 30, 2021",,AK_DCP,
354,MRWA2,Haines 2SE - Mt Riley,59.2156,-135.4116,343.88937,"Sep 30, 2021",,AK_DCP,
355,GCVA2,Haines 34NW - Glaicer Creek Valley,59.3978,-136.3429,440.81125,"Sep 30, 2021",,AK_DCP,
356,GRWA2,Haines 35NW - Glacier Creek Ridge,59.3995,-136.3893,1439.9935,"Sep 30, 2021",,AK_DCP,
357,HHWA2,Haines - Haines Hwy,59.4158,-135.9292,49.616283,"Dec 16, 2010",,AK_DCP,
358,HHKA2,Haines - Haines Hwy at Klehini,59.4222,-136.0584,97.084496,"Dec 16, 2010",,AK_DCP,
359,HRDA2,HARDING ICE FIELD,61.21,-149.85444,35.181194,"Dec 09, 2010",,AK_DCP,
360,HDLA2,Harding Lake 1S,64.3942,-146.8647,279.0,"Jun 29, 2023",,AK_DCP,
361,HLIA2,Harding Lake Ice,64.4183,-146.885,217.8,"Nov 02, 2011","Dec 16, 2021",AK_DCP,
362,DANA2,Harlequin Lake Outlet - Dangerous River,59.4175,-139.0175,30.0,"Oct 10, 2018",,AK_DCP,PEDTS=HGIRG
363,ERMA2,Harp Mountain near Eagle River,61.229,-149.4371,735.6483,"Oct 24, 2011","Feb 10, 2012",AK_DCP,
364,HAYA2,Haycock,65.2,-161.15,68.63983,"May 14, 2011",,AK_DCP,
365,HLYA2,HEALY #2,63.8717,-149.0164,447.113,"Dec 16, 2010","Sep 19, 2012",AK_DCP,
366,HEAA2,Healy Highway Camp in Denali,63.87,-148.97,381.12906,"Oct 24, 2011",,AK_DCP,
367,MRCA2,Healy - Marguerite Creek,63.97389,-148.76111,649.0,"Sep 09, 2023",,AK_DCP,PEDTS=HGIRZ
368,NRWA2,Healy - Nenana River,63.4578,-148.8031,638.0,"Jun 02, 2011",,AK_DCP,PEDTS=HGIRZ
369,WIGA2,Healy - Wigand Creek,63.8122,-150.05,530.50146,"Jul 27, 2015",,AK_DCP,
370,AWRA2,Helmet Mountain,67.7414,-144.1225,620.3705,"Jun 23, 2011",,AK_DCP,
371,HCRA2,HESS CREEK NEAR LIVENGOOD,65.6658,-149.0946,139.08072,"Dec 07, 2010","Oct 13, 2015",AK_DCP,
372,HICA2,Hickerson Lake Raws Near Anchor Point 38Wnw,59.91444,-152.8925,297.81165,"Jul 21, 2011","Jun 13, 2014",AK_DCP,
373,HIRA2,Hidden Inlet,54.9441,-130.3375,19.991165,"Oct 20, 2011","Dec 31, 2011",AK_DCP,
374,HOZA2,HODZANA RIVER,66.7417,-148.6767,312.20624,"Dec 07, 2010",,AK_DCP,
375,HOGA2,HOG RIVER,66.2203,-155.6778,125.1993,"Jan 02, 2011",,AK_DCP,
376,HRCA2,Hollis - Harris River,55.45944,-132.71639,21.728643,"Jun 09, 2020",,AK_DCP,PEDTS=HGIRZ
377,YHCA2,Holy Cross,62.20611,-159.76778,47.0,,,AK_DCP,PEDTS=HGIRZ
378,HBHA2,Homer - Boat Harbor,59.6026,-151.4111,8.469359,"Dec 16, 2010","May 15, 2015",AK_DCP,
379,HMEA2,HOMER EAST,59.7458,-151.2083,260.34897,"Dec 07, 2010",,AK_DCP,
380,KCHA2,HOMER SOUTH,59.361,-151.2429,551.7841,"Dec 07, 2010",,AK_DCP,
381,HDOA2,Hoodoo Hill,65.5858,-163.4081,392.12875,"Aug 25, 2011",,AK_DCP,
382,HONA2,HOONAH,57.8,-135.0833,126.274315,"Dec 07, 2010",,AK_DCP,
383,HOSA2,Hoonah 2ENE - SNOTEL,58.1242,-135.4128,466.0,"Nov 15, 2023",,AK_DCP,
384,HOWA2,Howard Pass RAWS,68.15611,-156.95833,531.012,"Jul 23, 2012",,AK_DCP,
385,HZLA2,HOZATKA LAKE SCAN,65.2,-156.63,62.8,"Dec 01, 2014","Oct 14, 2019",AK_DCP,
386,HULA2,Hulahula River AT Hulahula River near Kaktovik,69.71139,-144.19,187.29247,"Jun 05, 2011",,AK_DCP,PEDTS=HGIRZ
387,HURA2,Hurricane - Railroad Route,62.9833,-149.65,504.0,"Oct 23, 2022",,AK_DCP,
388,HSLA2,Huslia 27E,65.65694,-155.46667,62.0,"Oct 02, 2023",,AK_DCP,
389,KIGA2,Igiugig - Kvichak River,59.32889,-155.89917,15.0,"Jun 29, 2023",,AK_DCP,PEDTS=HGIRZ
390,ICDA2,Igloo Creek AT Igloo Creek at Denali Park Road,63.6088,-149.5848,914.0,"Aug 07, 2014",,AK_DCP,PEDTS=HGIRZ
391,IKAA2,IKALUKROK CREEK SCAN,68.05,-163.03,170.0,"May 20, 2011","Sep 12, 2017",AK_DCP,
392,IKPA2,Ikpikpuk River AT Ikpikpuk River below Fry Creek near Alaktak,69.7667,-154.6639,47.967587,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRG
393,ILRA2,ILIAMNA RIVER 9 ESE Iliamna River near Pedro Bay,59.7586,-153.8447,23.0,"Dec 23, 2010",,AK_DCP,PEDTS=HGIRZ
394,IMYA2,Imelyak RAWS,67.54611,-157.06917,901.0,"Jul 23, 2012",,AK_DCP,
395,TOOA2,IMNAVIAT CREEK SNOTEL,68.61683,-149.30017,929.6,"May 20, 2011","Oct 14, 2019",AK_DCP,
396,HATA2,INDEPENDENCE MINE SNOTEL,61.79117,-149.27967,1082.0,"Dec 10, 2010",,AK_DCP,
397,INPA2,INDIAN PASS SNOTEL,61.06767,-149.4795,716.3,"May 20, 2011","Oct 14, 2019",AK_DCP,
398,IRVA2,Indian River 1 E Indian River at Sitka,57.0533,-135.3144,17.0,"Jun 17, 2014",,AK_DCP,PEDTS=HGIRZ
399,IOCA2,INNOKO CAMP SCAN,63.64,-158.03,25.3,"Dec 16, 2014","Apr 04, 2017",AK_DCP,
400,NKOA2,INNOKO FLATS,63.3833,-158.8333,205.95499,"Dec 07, 2010",,AK_DCP,
401,VTKA2,Ivotuk 1NNE,68.4851,-155.7506,558.0,"Jun 24, 2014","Nov 27, 2022",AK_DCP,
402,JCKA2,Jarvis Creek Raws,63.9486,-145.6189,418.42947,"Apr 26, 2011",,AK_DCP,
403,TETA2,Jatahmund Lake Raws In Tetlin Nwr 3Wsw,62.6,-142.08306,664.5275,"Dec 07, 2010",,AK_DCP,
404,JWLA2,Jewel Lake,61.1397,-149.9636,28.0,"Dec 02, 2011","Dec 14, 2021",AK_DCP,
405,JCPA2,JOHNSON S CAMP SNOTEL,64.56,-164.29,7.6,"May 20, 2011","Oct 14, 2019",AK_DCP,
406,JRDA2,Jordan Creek AT Jordan Creek near Juneau,58.3639,-134.5797,7.0,"Oct 08, 2011",,AK_DCP,PEDTS=HGIRG
407,JDYA2,Judy Creek nr Nuiqsut AT Judy Creek near Nuiqsut,70.2206,-151.8347,14.91986,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRG
408,JDTA2,JUNEAU,58.3,-134.4,162.3181,"Dec 16, 2010",,AK_DCP,
409,THNA2,Juneau 10SE - Thane Rd Snow,58.2828,-134.3752,11.0,"Jan 22, 2023",,AK_DCP,
410,SAWA2,Juneau 28SE - Speel Arm,58.0929,-133.7637,199.89235,"Sep 30, 2021",,AK_DCP,
411,ECEA2,Juneau 4SW - Eaglecrest,58.2617,-134.5117,787.92303,"Sep 30, 2021",,AK_DCP,
412,AJKA2,Juneau 9NW - WFO,58.4002,-134.5694,28.627207,"Aug 18, 2019",,AK_DCP,
413,JDKA2,Juneau - AML Dock,58.279,-134.381,0.0,"Dec 16, 2010","Apr 21, 2017",AK_DCP,
414,JBHA2,JUNEAU BARTLETT HOSPITAL,58.3286,-134.465,21.804047,"Dec 16, 2010","Nov 02, 2011",AK_DCP,
415,LGCA2,Juneau - Camp 17 Lemon Creek,58.3674,-134.3659,1263.0331,"Dec 12, 2014",,AK_DCP,
416,LVIA2,Juneau - Camp 18,58.835,-134.2766,1667.4362,"Jul 30, 2013","Jul 30, 2016",AK_DCP,
417,JTMA2,Juneau - CBJ Mount Roberts,58.2971,-134.386,534.3069,"Dec 12, 2014",,AK_DCP,
418,JFBA2,Juneau Federal Building,58.3014,-134.4211,9.149672,"Dec 16, 2010",,AK_DCP,
419,TGCA2,Juneau - Juneau Icefield,58.647,-134.2064,1175.6282,"Dec 12, 2014",,AK_DCP,
420,KMRA2,Juneau - Kensington Ridge,58.8458,-135.0614,688.23975,"Dec 12, 2014","Feb 18, 2015",AK_DCP,
421,KMVA2,Juneau - Kensington Valley,58.8451,-135.0501,296.9987,"Dec 12, 2014","Apr 27, 2015",AK_DCP,
422,LMNA2,Juneau - Lemon Creek No2,58.3561,-134.5092,5.3813324,"Oct 25, 2011",,AK_DCP,
423,TRMA2,Juneau - Mr Roberts Tram,58.2989,-134.41,3.0,"Mar 20, 2023",,AK_DCP,
424,MJWA2,Juneau - Mt Juneau,58.3204,-134.4331,719.1654,"Jan 17, 2013","Apr 08, 2014",AK_DCP,
425,NDHA2,Juneau - North Douglas,58.3276,-134.4911,35.69212,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
426,JPDA2,Juneau - Pederson Hill,58.366,-134.633,118.0,"Mar 17, 2023",,AK_DCP,
427,JRCA2,Juneau - Runway Center,58.3559,-134.5747,9.0,"Mar 20, 2023",,AK_DCP,
428,JREA2,Juneau - Runway East,58.3532,-134.5538,7.0,"Mar 20, 2023",,AK_DCP,
429,JRWA2,Juneau - Runway West,58.3587,-134.5955,8.0,"Mar 20, 2023",,AK_DCP,
430,JSMA2,Juneau - Sheep Mtn,58.2867,-134.2644,1044.0,"Mar 20, 2023",,AK_DCP,
431,SNEA2,Juneau - Snettisham Power,58.142,-133.727,9.60357,"Dec 12, 2014",,AK_DCP,
