,ID,Station Name,Latitude1,Longitude1,Elevation [m],Archive Begins,Archive Ends,IEM Network,Attributes
214,MHWA1,LAWRENCE WELL / MOUNT HOPE,34.455,-87.4822,201.0,"Dec 07, 2010",,AL_DCP,
215,CLTA1,Lay Dam,32.96361,-86.51861,104.60207,"Jan 14, 2011",,AL_DCP,PEDTS=HPIRZ
216,LEEA1,LEESBURG 1E,34.1767,-85.7542,166.0,"Dec 07, 2010",,AL_DCP,
217,ATNA1,Limestone Creek 9 E Capshaw / Athens,34.7517,-86.8233,192.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
218,LIMA1,LIM ROCK,34.6792,-86.1889,187.0,"Dec 07, 2010",,AL_DCP,
219,LBRA1,LITTLE BEAR CREEK AT Little Bear Creek Dam HW,34.4519,-87.9769,188.0,"Dec 07, 2010",,AL_DCP,
220,RLBA1,Little Bear Creek AT Little Bear Creek Dam TW,34.4558,-87.9819,183.0,"Dec 07, 2010",,AL_DCP,
221,LCRA1,LITTLE CAHABA RIVER BELOW LEEDS,33.5344,-86.5625,192.0,"Dec 07, 2010",,AL_DCP,
222,JPKA1,LITTLE CAHABA RIVER NR JEFFERSON PARK,33.4997,-86.6114,184.0,"Dec 07, 2010",,AL_DCP,
223,LCHA1,Little Choctawhatchee River AT Little Choctawhatchee River near,31.2475,-85.482,68.0,"Jul 18, 2012",,AL_DCP,PEDTS=HGIRR
224,OCBA1,Little Claybank Creek 2 W Ozark (US 231),31.4583,-85.6677,79.0,"Jan 19, 2011",,AL_DCP,PEDTS=HGIRR
225,LDBA1,LITTLE DOUBLE BRIDGE CREEK AT LITTLE DOUBLE BRIDGES CK,31.2722,-85.9583,62.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
226,SLLA1,Little Double Bridges Creek 1 E Sellersville (CR 40),31.1297,-85.9842,40.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRR
227,BLPA1,Little River 4 NE BLUE POND,34.2889,-85.6806,216.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
228,LVSA1,LIVINGSTON-UWA SCAN,32.608,-88.19743,43.9,"Nov 07, 2016","Jul 31, 2018",AL_DCP,
229,CLEA1,Locust Fork 3 N Cleveland,34.0244,-86.5742,195.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
230,SAYA1,Locust Fork AT Sayre,33.7097,-86.9833,83.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
231,LOCA1,LOCUST FORK AT WARRIOR,33.8083,-86.8011,101.0,"Dec 07, 2010","Oct 13, 2011",AL_DCP,
232,PARA1,LOST CREEK 3 NW Lost Creek Above Parrish,33.7417,-87.3269,84.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
233,MLLA1,LUXAPALLILA CREEK AT MILLPORT,33.575,-88.0833,80.0,"Dec 07, 2010","Jan 06, 2012",AL_DCP,
234,MAGA1,MAGNOLIA RIVER AT MAGNOLIA RIVER,30.4064,-87.7369,18.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
235,FSMA1,Marlow - Fish River,30.47444,-87.8025,11.898287,"Nov 29, 2019",,AL_DCP,PEDTS=HGIRG
236,PATA1,McDonald Creek AT McDonald Creek / Patton Rd.,34.6925,-86.6275,181.0,"Dec 07, 2010",,AL_DCP,
237,MBPA1,Middle Bay Port AL - 8736163,30.527,-88.086,3.4,"Aug 30, 2016",,AL_DCP,
238,VRBA1,Mitchell Dam,32.80556,-86.44556,93.12297,"Jan 14, 2011",,AL_DCP,PEDTS=HPIRZ
239,MBTA1,MOBILE,30.5939,-88.0339,0.0,"Dec 14, 2010","Nov 25, 2012",AL_DCP,
240,MCGA1,Mobile Coast Guard Sector - 8736897,30.649,-88.058,2.0,"Aug 30, 2016",,AL_DCP,PEDTS=HCIRG
241,BCKA1,Mobile River 1 AT Barry Steam Plant,31.0094,-88.0153,5.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
242,OBLA1,Mobile State Docks AL - 8737048,30.705,-88.04,3.0,"Aug 30, 2016",,AL_DCP,PEDTS=HCIRG
243,EFRA1,Mon Louis - E Fowl River,30.4436,-88.1139,2.0,"Nov 20, 2016",,AL_DCP,PEDTS=HCIRP
244,MRVA1,MONROEVILLE,31.4631,-87.35,131.0,"Dec 07, 2010",,AL_DCP,
245,CLPA1,Monroeville - Alabama River,31.615,-87.55056,12.421233,"Jun 17, 2016",,AL_DCP,
246,MWLA1,MONTGOMERY-3 WELL,32.3464,-86.3619,61.0,"Dec 07, 2010",,AL_DCP,
247,BFMA1,Moore - Brier Fork,34.85556,-86.5175,212.17299,"Feb 20, 2020",,AL_DCP,
248,CSEA1,Moores Mill - Chase,34.7938,-86.5189,226.67143,"May 20, 2014",,AL_DCP,
249,MORA1,MORRIS,33.7431,-86.8125,123.0,"Dec 07, 2010","Jan 06, 2012",AL_DCP,
250,MRSA1,MORRIS FARMS SCAN,32.41222,-85.91028,67.1,"Nov 07, 2016","Jul 31, 2018",AL_DCP,
251,MLTA1,MOULTON,34.4,-87.3167,313.0,"Dec 07, 2010",,AL_DCP,
252,MTBA1,MOUNTAIN BROOK,33.4817,-86.7128,144.0,"Dec 07, 2010",,AL_DCP,
253,LGLA1,MT. LONGLEAF RAWS,33.7186,-85.7619,310.0,"Dec 07, 2010",,AL_DCP,
254,AKLA1,Mulberry Fork 3 SE Mulberry Fork Near Arkadelphi,33.8667,-86.9222,143.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
255,CRDA1,Mulberry Fork AT Cordova,33.7575,-87.1703,78.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
256,MLBA1,MULBERRY FORK NEAR GARDEN CITY,33.995,-86.7489,141.0,"Dec 07, 2010","Jan 14, 2016",AL_DCP,
257,BWMA1,Murder Creek 3 SSE Brewton,31.1008,-87.0689,21.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
258,EVMA1,MURDER CREEK AT MURDER CK EVERGREEN,31.4183,-86.9867,57.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
259,MUSA1,MUSCLE SHOALS 3 NE,34.7886,-87.5394,168.0,"Dec 08, 2010","Jan 11, 2012",AL_DCP,
260,UAHA1,NATIONAL SPACE SCIENCE AND TECHNOLOGY CE,34.7242,-86.6467,203.0,"Dec 07, 2010",,AL_DCP,
261,NBKA1,NEW BROCKTON ALERT,31.3772,-85.9136,112.0,"Dec 07, 2010",,AL_DCP,
262,NELA1,NEWELL 2E,33.4372,-85.3992,268.0,"Dec 07, 2010",,AL_DCP,
263,NMKA1,New Market,34.9479,-86.4729,252.0,"Jun 01, 2011","Nov 17, 2016",AL_DCP,
264,NPXA1,Northport,33.2125,-87.5913,45.525467,"Dec 01, 2011",,AL_DCP,
265,SAMA1,North River 4 N Samantha,33.4792,-87.5972,83.0,"Dec 07, 2010",,AL_DCP,
266,OKGA1,OAK GROVE 2ESE,33.4472,-87.1222,103.0,"Dec 07, 2010",,AL_DCP,
267,SCOA1,Odena - Shirtee Creek,33.2116,-86.2733,148.8607,"Dec 17, 2015",,AL_DCP,
268,OHCA1,Ohatchee Creek,33.78028,-85.99833,147.58041,"Jul 10, 2020",,AL_DCP,
269,OPYA1,Opp - Yellow River,31.2736,-86.3489,73.555115,"Feb 11, 2015",,AL_DCP,PEDTS=HGIRR
270,PPSA1,ORANGE BEACH,30.2786,-87.555,0.0,"Dec 07, 2010","May 04, 2015",AL_DCP,
271,LANA1,OSELIGEE CREEK NR LANETT 2N,32.9014,-85.1964,188.0,"Dec 07, 2010",,AL_DCP,
272,CHCA1,OXFORD,33.6019,-85.7853,184.0,"Dec 07, 2010",,AL_DCP,
273,WDVA1,Paint Rock River AT Woodville,34.6167,-86.3,180.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
274,PTSA1,PATSALIGA CREEK,31.5961,-86.4056,80.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
275,ARTA1,PEA RIVER 3.5 W ARITON,31.5947,-85.7831,79.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
276,SSNA1,Pea River 3 W Samson (CR 52),31.1125,-86.0994,32.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
277,ELBA1,Pea River AT Elba (US 84),31.4133,-86.063,51.0,"Dec 03, 2010",,AL_DCP,PEDTS=HGIRG
278,FOLA1,Pea River AT Folsom Bridge (SR 167),31.4392,-85.9686,65.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRR
279,SHIA1,PEA RIVER AT HWY 130 NR.SHLOH,31.7833,-85.6667,99.0,"Dec 07, 2010",,AL_DCP,
280,STRA1,PEA RIVER AT HWY 239 NR.STAR HILL,31.9456,-85.6167,122.0,"Dec 07, 2010",,AL_DCP,
281,GURA1,PEEVEY CREEK NEAR GURLEY,34.6894,-86.4561,191.0,"Dec 07, 2010",,AL_DCP,
282,PCYA1,Pell City - AL Power,33.5667,-86.3,200.74411,"Mar 20, 2012",,AL_DCP,
283,PRDA1,PERDIDO RIV FARMS SCAN,31.10923,-87.55277,91.1,"Nov 07, 2016","Jul 31, 2018",AL_DCP,
284,SNOA1,PINE BARREN CREEK AT PINE BARREN CREEK,31.9961,-87.0683,54.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
285,CNTA1,Pinhook Creek AT Pinhook Creek / Clinton Ave.,34.7275,-86.5933,183.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
286,MASA1,Pinhook Creek AT Pinhook Creek / Mastin Lake Rd.,34.7714,-86.5922,203.0,"Dec 07, 2010",,AL_DCP,
287,PTOA1,Pinto Island AL - 8737005,30.671,-88.031,4.3,"Aug 30, 2016",,AL_DCP,
288,MIDA1,POINT CLEAR,30.4733,-88.0019,0.0,"Dec 07, 2010","Sep 07, 2012",AL_DCP,
289,EFLA1,Point Clear 5WSW - E Range,30.4285,-88.0097,-2.0,"Jun 15, 2021",,AL_DCP,
290,PCVA1,PRICEVILLE,34.5132,-86.8953,207.0,"Dec 08, 2010","Jul 18, 2011",AL_DCP,
291,CCPA1,Red Bay - Cedar Creek,34.3309,-87.5908,286.43246,"Jan 24, 2012",,AL_DCP,
292,CRUA1,Reese City - Crudup,34.1,-86.0333,244.43251,"Mar 20, 2012",,AL_DCP,
293,REPA1,REPUBLIC 1SE,33.5969,-86.8681,132.0,"Dec 07, 2010",,AL_DCP,
294,RVRA1,RIVER ROAD FARMS SCAN,31.01912,-85.03693,32.6,"Nov 07, 2016","Jul 31, 2018",AL_DCP,
295,RONA1,Roanoke,33.15,-85.35,270.24814,"Mar 20, 2012",,AL_DCP,
296,ROCA1,ROCKFORD,32.9167,-86.2703,130.0,"Dec 07, 2010",,AL_DCP,
297,RKRA1,Rock Run - AL Power,33.8833,-85.5,360.4111,"Mar 20, 2012",,AL_DCP,
298,RUFA1,RUTHERFORD 4NNW,32.2347,-85.345,109.0,"Dec 07, 2010",,AL_DCP,
299,VARA1,Saginaw - Varnons,33.1833,-86.7667,170.67259,"Mar 20, 2012",,AL_DCP,
300,TURA1,SAMANTHA 7SE,33.4133,-87.5106,120.0,"Dec 07, 2010","Oct 13, 2020",AL_DCP,
301,BCSA1,Samantha - Binion Creek,33.4247,-87.6425,75.84825,"Aug 26, 2015","Mar 04, 2019",AL_DCP,
302,SARA1,Saraland - Bayou Sara,30.8249,-88.0696,2.0,"Mar 17, 2011",,AL_DCP,PEDTS=HGIRZ
303,SATA1,SATILPA CREEK AT SATILPA CREEK,31.7442,-88.0225,24.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
304,SCBA1,SCOTTSBORO,34.6486,-85.9861,181.0,"Dec 07, 2010",,AL_DCP,
305,SCXA1,SCOTTSBORO MUNICIPAL AIRPORT HCN-M,34.694,-85.9997,188.0,"Dec 07, 2010",,AL_DCP,
306,MAJA1,SELMA 13 WNW,32.4567,-87.2422,55.0,"Dec 07, 2010",,AL_DCP,
307,SLXA1,SELMA-CRAIG FIELD,32.3348,-86.9786,45.0,"Dec 07, 2010",,AL_DCP,
308,SMAA1,SELMA SCAN,32.40392,-86.89137,42.7,"Nov 07, 2016","Jul 31, 2018",AL_DCP,
309,UPBA1,SEPULGA RIVER AT SEPULGA RIVER,31.4536,-86.7869,58.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
310,BCMA1,Seven Hills - Big Creek,30.63917,-88.39306,19.080673,"Dec 30, 2020",,AL_DCP,PEDTS=HGIRG
311,GWDA1,SHADES CREEK 1.4 SW Shades Creek Near Greenwood,33.3261,-86.9497,153.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
312,GRAA1,SIPSEY FORK 5 W GRAYSON,34.2853,-87.3989,191.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
313,ELRA1,Sipsey River AT ELROD,33.2569,-87.7972,94.0,"Dec 07, 2010",,AL_DCP,
314,LOAA1,SOUGAHATCHEE CREEK AT CO. RD. 188,32.6267,-85.5881,176.0,"Dec 07, 2010",,AL_DCP,
315,SOSA1,Southside 1N - Coosa River,33.94306,-86.02611,154.16397,"Aug 01, 2020",,AL_DCP,
316,OKMA1,SPROTT,32.7906,-87.1706,138.0,"Dec 07, 2010",,AL_DCP,
317,SSRA1,S. Sauty Creek AT S. Sauty Creek near Rainsville,34.4986,-85.9297,354.17603,"Nov 22, 2015",,AL_DCP,
318,STAA1,STANLEY FARM SCAN,34.43333,-86.68333,193.5,"Nov 07, 2016","Jul 31, 2018",AL_DCP,
319,STEA1,Steele,33.9333,-86.2,175.04271,"Mar 20, 2012",,AL_DCP,
320,LCCA1,Stevenson - Little Coon Creek,34.87417,-85.91083,185.49281,"Mar 24, 2017","Oct 17, 2017",AL_DCP,
321,STXA1,Styx River 5 NE Elsanor,30.6056,-87.5472,5.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
322,SXLA1,Styx River 8 AT Styx River Near Loxley At Smiths Siding,30.6369,-87.6072,9.0,"Mar 29, 2011",,AL_DCP,PEDTS=HGIRG
323,SRSA1,STYX RIVER AT STYX RIVER AT SEMINOLE,30.518,-87.4627,16.84887,"Oct 03, 2012",,AL_DCP,PEDTS=HGIRG
324,LVNA1,Sucarnoochee River at AT Livingston,32.5811,-88.1897,44.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
325,SUDA1,SUDDUTH FARMS SCAN,34.17973,-87.45618,235.3,"Nov 07, 2016","Jul 31, 2018",AL_DCP,
326,ASCA1,SWAN CREEK,34.7638,-86.9463,194.0,"Dec 07, 2010",,AL_DCP,
327,TLDA1,TALLADEGA,33.4411,-86.0811,196.0,"Dec 07, 2010",,AL_DCP,
328,TAPA1,Talladega - AL Power,33.4368,-86.1003,181.96631,"Jan 30, 2015",,AL_DCP,
329,HFLA1,Tallapoosa River 4 SE Tallapoosa River Near Heflin,33.6228,-85.5133,265.0,"Dec 07, 2010",,AL_DCP,
330,MGYA1,Tallapoosa River 7 NE The Tallapoosa Water Plant,32.4397,-86.1956,47.0,"Dec 01, 2010",,AL_DCP,PEDTS=HGIRG
331,MHDA1,TALLAPOOSA RIVER AT Harris Dam,33.25,-85.6167,234.0,"Dec 07, 2010",,AL_DCP,PEDTS=HPIRZ
332,HBPA1,Tallapoosa River AT Horseshoe Bend,32.9772,-85.7397,185.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
333,TLLA1,Tallapoosa River AT Martin Dam,32.6781,-85.9083,151.0,"Dec 07, 2010",,AL_DCP,PEDTS=HPIRZ
334,MILA1,Tallapoosa River AT Milstead,32.4494,-85.8981,52.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
335,WDLA1,Tallapoosa River AT Wadley,33.1175,-85.55972,189.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
336,CRRA1,Tallapoosa River AT Yates Dam,32.5667,-85.9,134.03659,"Jan 14, 2011",,AL_DCP,PEDTS=HPIRZ
337,SCRA1,Tennessee River 3 SE Scottsboro,34.6436,-85.9803,183.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
338,DECA1,Tennessee River AT Decatur,34.6131,-86.9739,170.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRZ
339,FLOA1,Tennessee River AT Florence,34.7869,-87.67,128.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRZ
340,GVDA1,Tennessee River AT Guntersville Dam,34.4211,-86.3933,185.0,"Dec 07, 2010",,AL_DCP,PEDTS=HTIRZ
341,WHLA1,Tennessee River AT Wheeler Dam,34.7958,-87.3836,172.0,"Dec 07, 2010",,AL_DCP,
342,WHIA1,Tennessee River AT Whitesburg,34.5717,-86.5581,171.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
343,WLSA1,Tennessee River AT Wilson Dam / Florence,34.8044,-87.6272,148.0,"Dec 07, 2010",,AL_DCP,
344,TOXA1,THOMASVILLE HCN-M,31.8814,-87.7367,107.0,"Dec 07, 2010",,AL_DCP,
345,GNSA1,Tombigbee River 2 N Gainesville Lock and Dam,32.8347,-88.1342,24.0,"Dec 07, 2010",,AL_DCP,PEDTS=HTIRG
346,CLDA1,Tombigbee River 3 W Coffeeville Dam,31.7556,-88.1283,10.0,"Dec 07, 2010",,AL_DCP,PEDTS=HTIRG
347,DLDA1,Tombigbee River 3 W Demopolis Lock and Dam,32.5192,-87.8794,21.0,"Dec 01, 2010",,AL_DCP,PEDTS=HTIRG
348,NANA1,TOMBIGBEE RIVER 4 W NANAFALIA,32.13,-88.0411,27.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
349,AVLA1,Tombigbee River AT Bevill Lock and Dam,33.21,-88.2878,40.0,"Dec 01, 2010",,AL_DCP,PEDTS=HTIRZ
350,LRYA1,Tombigbee River AT Leroy,31.4858,-87.9089,1.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
351,TNCA1,TOWN CREEK,34.6667,-87.4,180.0,"Dec 07, 2010",,AL_DCP,
352,BNSA1,TRIB TO BIG NANCE (SEWAGE OUTFALL),34.6638,-87.3216,178.0,"Dec 07, 2010","Mar 03, 2011",AL_DCP,
353,TRXA1,TROY,31.7901,-86.0004,147.0,"Dec 07, 2010",,AL_DCP,
354,TRYA1,TROY ST. UNIV /ALERT RAINGAGE,31.7833,-85.95,153.0,"Dec 07, 2010",,AL_DCP,
355,VGTA1,Trussville - Cahaba River,33.6655,-86.5922,242.12567,"Aug 12, 2015",,AL_DCP,
356,TKYA1,TURKEY CREEK NR PINSON,33.7111,-86.6961,173.0,"Dec 07, 2010",,AL_DCP,
357,TWLA1,TUSCALOOSA,33.5344,-87.5461,161.0,"Dec 07, 2010",,AL_DCP,
358,CMCA1,TUSCALOOSA,33.1739,-87.5656,49.0,"Dec 07, 2010",,AL_DCP,
359,TKGA1,TUSKEGEE,32.4492,-85.6414,108.0,"Dec 07, 2010",,AL_DCP,
360,TKSA1,TUSKEGEE SCAN,32.43455,-85.74802,121.9,"Nov 07, 2016","Jul 31, 2018",AL_DCP,
361,FTMA1,Uchee Creek 2 S Uchee Creek Near Fort Mitchell,32.3167,-85.015,76.0,"Dec 07, 2010",,AL_DCP,
362,UPHA1,UPHAPEE CREEK 4 N Uphapee Creek Near Tuskegee,32.4767,-85.695,82.0,"Dec 07, 2010",,AL_DCP,
363,BESA1,VALLEY CREEK 2 W Valley Creek Near Bessemer,33.4192,-86.9828,146.0,"Dec 07, 2010",,AL_DCP,
364,VHXA1,VALLEY HEAD HCN-M,34.5653,-85.617,312.0,"Dec 07, 2010",,AL_DCP,
365,YCVA1,Vernon - Yellow Creek,33.758,-88.1197,123.094215,"Aug 19, 2015","May 08, 2021",AL_DCP,
366,VDCA1,VILLAGE CREEK 1 S Village Creek near Docena,33.5481,-86.9258,163.0,"Dec 07, 2010",,AL_DCP,
367,PRTA1,VILLAGE CREEK 1 WSW Village Creek Near Pratt City,33.533,-86.8997,164.24937,"Aug 12, 2015",,AL_DCP,
368,VGNA1,VILLAGE CREEK AT 24TH STREET AT BIRMINGH,33.5425,-86.8175,174.0,"Dec 07, 2010","Oct 12, 2021",AL_DCP,
369,ENSA1,Village Creek AT At Avenue W,33.5175,-86.8792,157.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRG
370,VINA1,VINCENT,33.4475,-86.3869,129.0,"Dec 07, 2010",,AL_DCP,
371,WALA1,WALNUT HILL 3W,32.7028,-85.8936,187.0,"Dec 12, 2010",,AL_DCP,
372,TRFA1,Warrior - Trafford,33.8333,-86.7333,167.72148,"Mar 20, 2012",,AL_DCP,
373,HEFA1,WATER PLANT,33.6483,-85.6006,281.0,"Dec 08, 2010",,AL_DCP,
374,WEDA1,WEDOWEE SCAN,33.33,-85.52,284.7,"Nov 07, 2016","Jul 31, 2018",AL_DCP,
375,WBYA1,Weeks Bay AL - 8732828,30.417,-87.825,1.0,"Aug 30, 2016","Apr 06, 2022",AL_DCP,PEDTS=HCIRP
376,WKQA1,WEEKS BAY AT WEEKS BAY WATER,30.4161,-87.8228,8.0,"Dec 07, 2010",,AL_DCP,PEDTS=HMIRG
377,WKXA1,WEEKS BAY NERR,30.415,-87.8261,2.0,"Dec 07, 2010",,AL_DCP,
378,CWBA1,West Blocton 4SE - Cahaba River,33.0963,-87.0552,75.0,"Jan 04, 2023",,AL_DCP,PEDTS=HGIRG
379,SKPA1,West Fork Choctawhatchee River 3 ENE Skipperville (SR 105),31.575,-85.5,79.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRR
380,YLWA1,Westover 6N - Yellowleaf Creek,33.32056,-87.575,119.171364,"Jul 10, 2020",,AL_DCP,
381,WTKA1,Wetumpka 2NNE - Coosa River,32.55028,-86.19556,44.709747,"Feb 01, 2019",,AL_DCP,
382,DSPA1,W FK LITTLE RVR @ DESOTO ST PK,34.4917,-85.6167,453.0,"Dec 07, 2010","Aug 07, 2012",AL_DCP,
383,BLUA1,WF Pinhook Creek AT WF Pinhook Ck / Blue Springs Rd.,34.7883,-86.5986,213.0,"Dec 07, 2010",,AL_DCP,
384,CWCA1,Whites Chapel - Cahaba River,33.6036,-86.5491,188.85167,"Aug 12, 2015",,AL_DCP,
385,LOWA1,White Water Creek AT Lowry Mill (CR 215),31.5333,-85.9833,75.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRR
386,WDCA1,WIDOWS CREEK STEAM PLANT,34.8861,-85.755,190.0,"Dec 07, 2010",,AL_DCP,
387,EWRA1,WILDLIFE REFUGE,32.0042,-85.0858,75.0,"Dec 07, 2010","Dec 31, 2022",AL_DCP,
388,AGRA1,Wilmer - Escatawpa River,30.86222,-88.41778,29.05605,"Dec 04, 2020",,AL_DCP,PEDTS=HGIRG
389,GASA1,WILSONVILLE,33.2411,-86.4583,146.0,"Dec 07, 2010",,AL_DCP,
390,WLVA1,Wilsonville - AL Power,33.2333,-86.4833,131.1676,"Mar 20, 2012",,AL_DCP,
391,OPNA1,WING,31.0944,-86.5486,92.0,"Dec 07, 2010",,AL_DCP,
392,WRTA1,WRIGHT,34.9558,-87.9536,180.0,"Dec 07, 2010",,AL_DCP,
393,WTAA1,WTARS SCAN,34.9,-86.83333,190.5,"Nov 07, 2016","Jul 11, 2018",AL_DCP,
394,YELA1,YELLOW RIVER 9 NW FLORALA,31.0956,-86.4369,52.0,"Dec 07, 2010",,AL_DCP,PEDTS=HGIRR
